"X","Y","SAMELO","OBJECTID","AREA","PERIMETER","PHTW911_","PHTW911_ID","XLO","YLO","SNO","YEAR","LNO","FE","MN","CU","ZN","CD","CR","NI","PB","add","county"
120.5979949,22.71624306,0,70785,62500,1000,26163,51720,207875,2513125,"GR92GE14681",2003,"GE1468",208.71,84.49,9.38,22.71,0.35,15.9,1.53,3.23,"907台灣屏東縣鹽埔鄉錦隆路21號","屏東縣"
120.598709,24.10464839,0,15916,62500,1000,7379,81246,208375,2666875,"GR89GK54631",2000,"GK5463",2508.77,98.41,42.52,56.28,0.83,26.66,29.16,17.65,"414台灣台中市烏日區環河路五段","台中市"
120.6004218,22.71850703,0,87090,62500,1000,16259,16259,208125,2513375,"GR93GE14791",2004,"GE1479",349.06,17.8,5.88,4.88,0.13,13.12,0.39,5.39,"907台灣屏東縣鹽埔鄉錦隆路21號","屏東縣"
120.6011681,24.10465482,0,15917,62500,1000,7380,81255,208625,2666875,"GR89GK54731",2000,"GK5473",2376.72,101.29,45.37,60.11,0.71,25.51,30.35,17.11,"414台灣台中市烏日區環河路四段25號","台中市"
120.6060934,24.10241024,0,15972,62500,1000,7437,81277,209125,2666625,"GR89GK54921",2000,"GK5492",1601.64,69.67,33.46,28.68,0.63,13.92,26.11,18.38,"414台灣台中市烏日區環河路四段8號","台中市"
120.6072725,23.71187716,0,89346,62500,1000,21213,21213,209125,2623375,"GR93GI15061",2004,"GI1506",315.24,62.52,3.56,1446.11,0.12,1.66,2.02,7.71,"640台灣雲林縣斗六市岩山路98號","雲林縣"
120.6076841,22.73207164,0,87012,62500,1000,16088,16088,208875,2514875,"GR93GE05041",2004,"GE0504",904.64,7.86,5.83,4.92,0.17,38.52,0.59,0,"Unnamed Road, 鹽埔鄉屏東縣台灣 907","屏東縣"
120.6091307,23.91053892,0,106376,62500,1000,13459,13459,209375,2645375,"GR94GJ35051",2005,"GJ3505",1052.7,38.011,123.673,48.126,0.16,0.034,1.175,17.205,"511台灣彰化縣社頭鄉山腳路二段686巷","彰化縣"
120.6102216,24.36201143,0,57545,62500,1000,12469,22656,209625,2695375,"GR91GL55161",2002,"GL5516",1430.61,107.04,11.47,230.29,0.3,3.15,6.72,10.99,"439台灣台中市大安區松九街","台中市"
120.6104406,22.61918415,0,87304,62500,1000,16679,16679,209125,2502375,"GR93GE55191",2004,"GE5519",1301.87,84.36,350.52,530.48,0.87,1.92,2.19,0.24,"923台灣屏東縣萬巒鄉保安路58號","屏東縣"
120.6136816,24.03245021,0,62097,62500,1000,17214,54455,209875,2658875,"GR92GK85241",2003,"GK8524",411.63,60.92,26.11,6213.74,0.39,0.39,4.71,300.1,"502台灣彰化縣芬園鄉彰南路五段15巷","彰化縣"
120.6139561,23.93989671,0,91399,62500,1000,27197,27197,209875,2648625,"GR93GJ25271",2004,"GJ2527",128.63,61.81,5.11,40.94,0.23,0.21,1.12,234.55,"510台灣彰化縣員林市員南路125巷25號","彰化縣"
120.6141083,23.88797681,0,115394,62500,1000,14590,14590,209875,2642875,"GR95GJ45271",2006,"GJ4527",140.35,274.31,5.1,267.99,0.85,0.98,3.88,0,"長青自行車道, 社頭鄉彰化縣台灣 511","彰化縣"
120.6155852,22.51759635,0,88483,62500,1000,18913,18913,209625,2491125,"GR93GE95391",2004,"GE9539",276.04,80.09,4.48,6.72,0.07,0.49,0.64,1190.41,"925台灣屏東縣新埤鄉沿山公路","屏東縣"
120.6175525,24.38234631,0,57114,62500,1000,12035,21432,210375,2697625,"GR91GL45441",2002,"GL4544",1898.02,96.44,113.64,32.7,0.37,0.36,2.39,8.32,"439台灣台中市大安區東西三路","台中市"
120.6199628,24.40041095,0,56743,62500,1000,11657,20119,210625,2699625,"GR91GL35511",2002,"GL3551",887.04,52.24,21.61,256.46,0.56,3.66,49.57,15.38,"437台灣台中市大甲區北堤西路","台中市"
120.6203213,22.56276352,0,71286,62500,1000,26684,52278,210125,2496125,"GR92GE75561",2003,"GE7556",815.52,129.83,86.96,399.25,0.88,2.92,3.98,0.5,"923台灣屏東縣萬巒鄉沿山公路","屏東縣"
120.6238377,23.91960623,0,106435,62500,1000,13524,13524,210875,2646375,"GR94GJ35691",2005,"GJ3569",0,168.18,2036.43,28693.9,59.2,0,40.82,1252.69,"511台灣彰化縣社頭鄉水井巷","彰化縣"
120.6258979,24.05731308,0,17056,62500,1000,8556,81714,211125,2661625,"GR89GK75741",2000,"GK7574",804.05,121.15,190.45,143.95,0.25,3.75,4.84,12.65,"414台灣台中市烏日區溪岸路51號","台中市"
120.6271065,22.75017994,0,41019,62500,1000,33691,80442,210875,2516875,"GR89GF95811",2000,"GF9581",223.49,190.54,3.68,715.9,0.25,1.21,2.69,3.52,"906台灣屏東縣高樹鄉沿山公路四段","屏東縣"
120.6273641,24.3981721,0,56797,62500,1000,11711,20196,211375,2699375,"GR91GL35801",2002,"GL3580",1388.07,110.83,17.49,205.65,0.53,4.36,47.5,13.12,"437台灣台中市大甲區臨江路87巷","台中市"
120.6278904,24.21758542,0,61101,62500,1000,16176,54409,211375,2679375,"GR92GK15891",2003,"GK1589",1230.53,27.66,31.64,50.86,0.47,5.55,41.42,9.88,"428台灣台中市大雅區科雅東路428號","台中市"
120.6278969,24.21532813,0,61169,62500,1000,16250,54408,211375,2679125,"GR92GK15881",2003,"GK1588",952.26,21.09,21.67,33.06,0.46,4.71,37.37,8.92,"428台灣台中市大雅區上山五路55巷106號","台中市"
120.6279035,24.21307085,0,61241,62500,1000,16325,18203,211375,2678875,"GR91GK15871",2002,"GK1587",1663.93,51.06,56,126.77,1.13,54.58,72.45,13.82,"428台灣台中市大雅區上山五路55巷128號","台中市"
120.6322154,24.42527145,0,56190,62500,1000,11093,19288,211875,2702375,"GR91GL26011",2002,"GL2601",1291.65,47.8,21.14,237.21,0.55,4.53,41.92,14.01,"437台灣台中市大甲區順帆路134-1號","台中市"
120.6328454,24.20631085,0,61445,62500,1000,16540,18226,211875,2678125,"GR91GK16041",2002,"GK1604",1167.77,11.32,21.14,15.37,0.33,7.86,50.21,9.07,"428台灣台中市大雅區永和路六甲巷11號","台中市"
120.6332018,24.08216176,0,16557,62500,1000,8041,81441,211875,2664375,"GR89GK66041",2000,"GK6604",1219.17,20,45.2,39.76,0.43,5.02,56.92,16.31,"414台灣台中市烏日區溪南路一段126巷281弄209號","台中市"
120.6347715,24.39367566,0,56896,62500,1000,11814,21541,212125,2698875,"GR91GL46191",2002,"GL4619",909.84,159.9,18.28,549.47,3.02,1.03,2.14,427.52,"437台灣台中市大甲區臨江路126-11號","台中市"
120.6353001,24.20857396,0,91642,62500,1000,27842,27842,212125,2678375,"GR93GK16151",2004,"GK1615",876.31,22.42,24.36,26.14,0.33,3.74,40.76,9.69,"428台灣台中市大雅區振興五路","台中市"
120.6353066,24.20631669,0,61446,62500,1000,16541,18243,212125,2678125,"GR91GK16141",2002,"GK1614",1371.52,24.02,45.68,41.42,0.23,17.67,57.68,9.26,"428台灣台中市大雅區振興三路20-28號","台中市"
120.635313,24.20405943,0,61497,62500,1000,16594,18241,212125,2677875,"GR91GK16131",2002,"GK1613",908.86,33.03,25.54,20.18,0.24,12.46,36.64,11.3,"428台灣台中市大雅區中科路1180號","台中市"
120.6353195,24.20180219,0,61542,62500,1000,16641,18239,212125,2677625,"GR91GK16121",2002,"GK1612",812.92,9.09,21.48,18.27,0.14,5.1,52.18,6.6,"407台灣台中市西屯區安林路96-12號","台中市"
120.6356606,24.08216765,0,16558,62500,1000,8042,81474,212125,2664375,"GR89GK66141",2000,"GK6614",1438.54,26.03,29.81,33.21,0.36,4.84,45.2,14.3,"414台灣台中市烏日區溪南路一段126巷281弄209號","台中市"
120.6377485,24.21309431,0,61245,62500,1000,16329,18259,212375,2678875,"GR91GK16271",2002,"GK1627",1908.12,33.25,13.1,15.39,0.94,3.4,39.81,8.52,"428台灣台中市大雅區中和一路49號","台中市"
120.6377549,24.21083704,0,61320,62500,1000,16407,18257,212375,2678625,"GR91GK16261",2002,"GK1626",1463.24,60.03,40.87,54.45,1.25,8.96,50.02,21.98,"428台灣台中市大雅區中和路80號","台中市"
120.6381193,24.08217349,0,16559,62500,1000,8043,81507,212375,2664375,"GR89GK66241",2000,"GK6624",1186.51,21.67,33.25,34.33,0.43,4.35,49.92,14.85,"414台灣台中市烏日區溪南路一段460巷351號","台中市"
120.6401972,24.2176147,0,91644,62500,1000,27850,27850,212625,2679375,"GR93GK16391",2004,"GK1639",560.51,10.85,32.45,37.24,0.1,5.74,49.03,5.88,"428台灣台中市大雅區中和路288號","台中市"
120.6402225,24.20858553,0,61390,62500,1000,16483,18270,212625,2678375,"GR91GK16351",2002,"GK1635",660.88,27.77,25.37,21.08,0.09,6.58,41.89,7.33,"428台灣台中市大雅區振興路61號","台中市"
120.6402288,24.20632826,0,61448,62500,1000,16543,18269,212625,2678125,"GR91GK16341",2002,"GK1634",770.71,11.76,20.46,16.28,0.25,4.38,37.27,9,"428台灣台中市大雅區振興一路12號","台中市"
120.6407746,24.01219797,0,62164,62500,1000,17283,54613,212625,2656625,"GR92GK96361",2003,"GK9636",95.85,80.73,1.58,233.5,0.11,0.3,0.98,20.77,"502台灣彰化縣芬園鄉碧興路209號","彰化縣"
120.640972,23.93996335,0,106038,62500,1000,12593,12593,212625,2648625,"GR94GJ26371",2005,"GJ2637",197,108.557,26.512,265.9,0.354,1.4,1.681,0.286,"540台灣南投縣南投市八卦路1260巷16號","南投縣"
120.6426147,24.23342185,0,60689,62500,1000,15736,17392,212875,2681125,"GR91GK06441",2002,"GK0644",1013.19,25.18,46.34,67.39,0.37,12.84,35.75,7.09,"428台灣台中市大雅區大林路65巷","台中市"
120.6426836,24.20859126,0,61391,62500,1000,16484,18283,212875,2678375,"GR91GK16451",2002,"GK1645",783.31,51.27,22.4,15.51,0.28,5.14,40.33,8.95,"428台灣台中市大雅區振興路22號","台中市"
120.6434341,23.93771198,0,106045,62500,1000,12603,12603,212875,2648375,"GR94GJ26461",2005,"GJ2646",189.9,104.623,18.636,218.296,0.785,0.629,1.015,0.073,"540台灣南投縣南投市鳳山路336-1號","南投縣"
120.6475874,24.2153745,0,61177,62500,1000,16258,18318,213375,2679125,"GR91GK16681",2002,"GK1668",986.63,10.05,16.71,12.24,0.37,2.86,48.02,8.95,"428台灣台中市大雅區中山路281號","台中市"
120.6475936,24.21311719,0,61249,62500,1000,16333,18316,213375,2678875,"GR91GK16671",2002,"GK1667",779.68,32.76,17.66,17.35,0.18,3.18,56.02,6.52,"428台灣台中市大雅區中山十二路7號","台中市"
120.6475998,24.21085991,0,61324,62500,1000,16411,18315,213375,2678625,"GR91GK16661",2002,"GK1666",840.49,12.26,13.59,12.4,0.19,2.62,47.63,6.09,"428台灣台中市大雅區中山十二路26號","台中市"
120.6483102,23.9512662,0,105774,62500,1000,11991,11991,213375,2649875,"GR95GJ16611",2006,"GJ1661",304.4,130.11,0,1475.88,0,0,0,0,"540台灣南投縣南投市八卦山隧道32號","南投縣"
120.6500548,24.21312282,0,61250,62500,1000,16334,18324,213625,2678875,"GR91GK16771",2002,"GK1677",1130.94,63.15,72.36,43.97,0.63,14.16,25.15,13.85,"428台灣台中市大雅區永興路22號","台中市"
120.6507604,23.953529,0,105780,62500,1000,12001,12001,213625,2650125,"GR95GJ16721",2006,"GJ1672",39.9,139.162,1.217,237.66,0.081,0.112,1.043,2.353,"540台灣南投縣南投市八卦山隧道32號","南投縣"
120.6553245,24.08447046,0,16508,62500,1000,7990,22539,214125,2664625,"GR83GK66951",1994,"GK6695",426.49,15.08,37.54,17.31,0.38,4.29,54.54,7.61,"413台灣台中市霧峰區五福路780號","台中市"
120.6556846,23.94902589,0,105794,62500,1000,12033,12033,214125,2649625,"GR95GJ16901",2006,"GJ1690",378.6,132.369,6.728,835.33,0.32,0.748,1.903,17.427,"540台灣南投縣南投市彰南路三段1483號","南投縣"
120.6577653,24.09124779,0,16304,62500,1000,7781,22560,214375,2665375,"GR83GK67081",1994,"GK6708",544.51,19.4,25.21,15.88,0.35,3.71,49.98,8.55,"414台灣台中市烏日區五光路189巷120號","台中市"
120.6577773,24.08673323,0,16451,62500,1000,7931,22554,214375,2664875,"GR83GK67061",1994,"GK6706",571.56,13.86,24.63,15.18,0.28,4.48,40.13,6.57,"412台灣台中市大里區環河路一段155號","台中市"
120.6621492,24.29441032,0,59299,62500,1000,14280,27727,214875,2687875,"GR91GL87291",2002,"GL8729",784.04,149.46,9.3,284,0.14,0.75,2.47,5.14,"Unnamed Road, 后里區台中市台灣 421","台中市"
120.6626891,24.08900136,0,16379,62500,1000,7857,22589,214875,2665125,"GR83GK67271",1994,"GK6727",341.71,13.17,10.21,10.52,0.24,1.09,46.61,6.55,"412台灣台中市大里區國中路十股巷96號","台中市"
120.6651656,24.08223486,0,16565,62500,1000,8049,22601,215125,2664375,"GR83GK67341",1994,"GK6734",838.46,30.6,56,27.11,0.5,9.89,54.94,9.32,"412台灣台中市大里區環河路一段155號","台中市"
120.667566,24.10481295,0,15923,62500,1000,7386,21541,215375,2666875,"GR83GK57431",1994,"GK5743",940.59,42.63,56.81,45.15,0.67,9.34,40.98,20.11,"412台灣台中市大里區文心南路1271號","台中市"
120.6676243,24.08224017,0,16566,62500,1000,8050,22621,215375,2664375,"GR83GK67441",1994,"GK6744",833.2,19.34,74.37,46.61,0.54,16.9,52.6,10.85,"412台灣台中市大里區環河路一段390號","台中市"
120.6700773,24.08450272,0,16513,62500,1000,7996,22638,215625,2664625,"GR83GK67551",1994,"GK6755",699.89,74.25,21.26,20.46,0.49,5.24,39.83,8.24,"412台灣台中市大里區頂厝路111巷8號","台中市"
120.6724786,24.10708072,0,15870,62500,1000,7331,21568,215875,2667125,"GR83GK57641",1994,"GK5764",867.88,66.44,40.74,49.56,0.6,10.91,36.25,19,"412台灣台中市大里區中投東路三段","台中市"
120.6745033,24.27863943,0,92493,62500,1000,29919,29919,216125,2686125,"GR92GL87721",2003,"GL8772",1204.84,40.39,31.18,113.66,0.48,25.79,78.76,17.19,"429台灣台中市神岡區溪洲路510號","台中市"
120.6749778,24.09128497,0,16311,62500,1000,7788,22684,216125,2665375,"GR82GK67781",1993,"GK6778",652.54,18.69,111.19,64.83,0.36,11.31,59.48,18.75,"412台灣台中市大里區國中路423-481號","台中市"
120.6749835,24.08902769,0,16384,62500,1000,7862,22681,216125,2665125,"GR82GK67771",1993,"GK6777",441.38,24.85,16.39,4.92,0.13,7.44,37.87,5.41,"412台灣台中市大里區頂厝路17號","台中市"
120.6774481,24.08677554,0,16459,62500,1000,7939,22702,216375,2664875,"GR82GK67861",1993,"GK6786",1618.44,120.37,80.51,51.5,0.67,20.95,55.62,14.14,"412台灣台中市大里區環河路一段230號","台中市"
120.6794295,22.22872719,0,122105,62500,1000,13055,13055,216125,2459125,"GR96GC07921",2007,"GC0792",148.86,84.02,2.1,645.95,0.03,0.29,0.5,3.76,"943台灣屏東縣獅子鄉和中聯絡道路","屏東縣"
120.6794394,22.22421137,0,122103,62500,1000,13053,13053,216125,2458625,"GR96GC07901",2007,"GC0790",108.86,108.21,1.22,993.79,0.04,1.24,0.47,8.5,"941台灣屏東縣枋山鄉屏鵝公路","屏東縣"
120.6829268,23.85653118,0,107421,62500,1000,16062,16062,216875,2639375,"GR95GJ58041",2006,"GJ5804",116.8,44.842,259.513,3.466,0.017,0.085,0.18,4.116,"551台灣南投縣名間鄉虎坑巷61號","南投縣"
120.6848246,24.0867907,0,16461,62500,1000,7941,22767,217125,2664875,"GR83GK68161",1994,"GK6816",1779.87,18.68,33.67,169.89,0.87,19.01,51.9,22.21,"412台灣台中市大里區草湖路497-4號","台中市"
120.6848301,24.08453341,0,16516,62500,1000,7999,22764,217125,2664625,"GR83GK68151",1994,"GK6815",1019.14,11.1,191.44,25.63,0.6,7.52,16.2,22.83,"412台灣台中市大里區大峰路437巷95號","台中市"
120.691998,22.02327525,0,105043,62500,1000,10241,10241,217375,2436375,"GR95GC88401",2006,"GC8840",542.3,110.123,3.786,30.113,0.329,46.718,1.584,3.807,"946台灣屏東縣恆春鎮崁頭路5-1號","屏東縣"
120.6945793,24.12066963,0,15561,62500,1000,7006,21650,218125,2668625,"GR83GK585A1",1994,"GK585A",750.25,92.88,16.95,28.78,0.74,6.62,44.61,15.7,"412台灣台中市大里區福大路65號","台中市"
120.6970494,24.1161599,0,15669,62500,1000,7118,21668,218375,2668125,"GR83GK58681",1994,"GK5868",161.92,8.44,20.2,15.89,0.27,2.27,41.22,10.23,"412台灣台中市大里區東昇路135-161號","台中市"
120.6995195,24.11165013,0,132670,62500,1000,16458,16458,218625,2667625,"GR95GK58761",2006,"GK5876",868.12,115.55,2990.31,1871.93,0.84,2.3,130.4,417.62,"412台灣台中市大里區甲堤路","台中市"
120.6995988,24.07779069,0,16665,62500,1000,8152,81665,218625,2663875,"GR89GK68721",2000,"GK6872",982.94,132.74,34.52,193.97,0.28,28.57,47.8,14.25,"413台灣台中市霧峰區中潭公路1287號","台中市"
120.7015128,24.31255568,0,14547,62500,1000,5955,83079,218875,2689875,"GR90GL78761",2001,"GL7876",447.94,71.23,6.92,122.14,5.52,0.39,1.69,18.02,"421台灣台中市后里區中山高速公路(豐原/國4)","台中市"
